EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,emp_id,app_id,branch,status,role,wage,position,hours,is_exited,is_fired,tenure_days,tenure_months,role_level,wage_num,hours_bracket,avg_score,max_score,num_reviews,score_trend,perf_tier,first_promo_date,was_promoted,ReasonForLeaving,PastRelevantExperience,YearsOfRelevantExperience,HighestEducationLevel,YearOfBirth,age,age_group,days_to_promo,months_to_promo,is_hp,tenure_bracket
5835,Competitive,2023-06-13,1,Fired,part-time,Server,20.2,108352,5835,108352,1,Fired,Server,Competitive,part-time,20.2,1,1,1005,33.0,3,2,Mid (20-32h),78.5,78.5,1,0.0,Low Performer,,0,Attendance,True,3,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
5432,Premium,2023-11-23,1,Left,part-time,Server,20.9,104516,5432,104516,1,Left,Server,Premium,part-time,20.9,1,0,842,27.7,3,3,Mid (20-32h),74.95,74.95,1,0.0,Low Performer,,0,Burntout,True,3,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5508,Competitive,2024-09-29,1,Left,full-time,Server Assistant,36.0,105204,5508,105204,1,Left,Server Assistant,Competitive,full-time,36.0,1,0,531,17.4,2,2,Full-time (32h+),58.59,58.59,1,0.0,Low Performer,,0,Poor Management,True,1,Associate Degree,2005,21,Under 23 (Student-age),,,0,12-18 mo
5982,Competitive,2022-04-03,1,Left,full-time,Server Assistant,33.3,109892,5982,109892,1,Left,Server Assistant,Competitive,full-time,33.3,1,0,1441,47.3,2,2,Full-time (32h+),78.78,78.78,1,0.0,Low Performer,,0,Poor Management,True,3,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
5037,Competitive,2022-07-14,1,Left,full-time,Server Assistant,35.2,100398,5037,100398,1,Left,Server Assistant,Competitive,full-time,35.2,1,0,1339,44.0,2,2,Full-time (32h+),70.35,70.35,1,0.0,Low Performer,,0,Burntout,True,2,Associate Degree,2006,20,Under 23 (Student-age),,,0,24+ mo
5651,Competitive,2024-02-26,1,Left,part-time,Server Assistant,18.0,106570,5651,106570,1,Left,Server Assistant,Competitive,part-time,18.0,1,0,747,24.5,2,2,Part-time (<20h),68.25,68.25,1,0.0,Low Performer,,0,Burntout,False,0,Bachelor,1994,32,28-34,,,0,24+ mo
5530,Minimum,2022-01-09,1,Left,part-time,Server Assistant,16.5,105353,5530,105353,1,Left,Server Assistant,Minimum,part-time,16.5,1,0,1525,50.1,2,1,Part-time (<20h),80.12,80.12,1,0.0,Medium Performer,,0,Lack of Growth,True,1,Master,2003,23,23-27,,,0,24+ mo
5349,Competitive,2025-09-17,1,Left,part-time,Server Assistant,17.3,103722,5349,103722,1,Left,Server Assistant,Competitive,part-time,17.3,1,0,178,5.8,2,2,Part-time (<20h),84.28,84.28,1,0.0,Medium Performer,,0,Lack of Growth,True,4,High School,1998,28,28-34,,,0,0-6 mo
5829,Competitive,2021-01-20,1,Left,full-time,Server Assistant,34.4,108217,5829,108217,1,Left,Server Assistant,Competitive,full-time,34.4,1,0,1879,61.7,2,2,Full-time (32h+),85.06,85.06,1,0.0,Medium Performer,,0,Lack of Growth,True,2,High School,1997,29,28-34,,,0,24+ mo
5201,Competitive,2025-08-14,1,Fired,full-time,Server Assistant,34.7,102150,5201,102150,1,Fired,Server Assistant,Competitive,full-time,34.7,1,1,212,7.0,2,2,Full-time (32h+),64.62,64.62,1,0.0,Low Performer,,0,Performance,False,0,High School,2002,24,23-27,,,0,6-12 mo
5265,Competitive,2021-09-17,1,Left,full-time,Server Assistant,34.3,102843,5265,102843,1,Left,Server Assistant,Competitive,full-time,34.3,1,0,1639,53.8,2,2,Full-time (32h+),74.25,74.25,1,0.0,Low Performer,,0,Insufficient Wages,False,0,Bachelor,2002,24,23-27,,,0,24+ mo
6050,Competitive,2021-02-27,1,Left,part-time,Server Assistant,18.5,110347,6050,110347,1,Left,Server Assistant,Competitive,part-time,18.5,1,0,1841,60.5,2,2,Part-time (<20h),93.88,93.88,1,0.0,High Performer,,0,Better Offer,True,3,Master,2000,26,23-27,,,1,24+ mo
5355,Competitive,2025-08-07,1,Left,part-time,Server Assistant,18.1,103765,5355,103765,1,Left,Server Assistant,Competitive,part-time,18.1,1,0,219,7.2,2,2,Part-time (<20h),67.87,67.87,1,0.0,Low Performer,,0,Lack of Growth,False,0,Associate Degree,2001,25,23-27,,,0,6-12 mo
5376,Competitive,2022-08-25,1,Left,part-time,Server Assistant,17.5,104035,5376,104035,1,Left,Server Assistant,Competitive,part-time,17.5,1,0,1297,42.6,2,2,Part-time (<20h),79.79,79.79,1,0.0,Medium Performer,,0,Insufficient Wages,True,3,High School,2006,20,Under 23 (Student-age),,,0,24+ mo
5404,Premium,2024-04-08,1,Left,full-time,Server Assistant,35.9,104284,5404,104284,1,Left,Server Assistant,Premium,full-time,35.9,1,0,705,23.2,2,3,Full-time (32h+),74.66,74.66,1,0.0,Low Performer,,0,Better Offer,False,0,Master,1998,28,28-34,,,0,18-24 mo
5806,Competitive,2022-02-20,1,Left,full-time,Server Assistant,32.2,108014,5806,108014,1,Left,Server Assistant,Competitive,full-time,32.2,1,0,1483,48.7,2,2,Full-time (32h+),81.77,81.77,1,0.0,Medium Performer,,0,Poor Management,True,2,Bachelor,2005,21,Under 23 (Student-age),,,0,24+ mo
5596,Minimum,2021-06-17,1,Left,full-time,Server Assistant,34.0,105969,5596,105969,1,Left,Server Assistant,Minimum,full-time,34.0,1,0,1731,56.9,2,1,Full-time (32h+),81.18,81.18,1,0.0,Medium Performer,,0,Lack of Growth,False,0,Bachelor,1998,28,28-34,,,0,24+ mo
5064,Competitive,2021-04-28,1,Left,part-time,Server Assistant,18.4,100785,5064,100785,1,Left,Server Assistant,Competitive,part-time,18.4,1,0,1781,58.5,2,2,Part-time (<20h),59.23,59.23,1,0.0,Low Performer,,0,Insufficient Wages,True,7,Associate Degree,2002,24,23-27,,,0,24+ mo
5627,Competitive,2025-04-20,1,Left,part-time,Server Assistant,19.2,106325,5627,106325,1,Left,Server Assistant,Competitive,part-time,19.2,1,0,328,10.8,2,2,Part-time (<20h),76.63,76.63,1,0.0,Low Performer,,0,Insufficient Wages,True,2,High School,2006,20,Under 23 (Student-age),,,0,6-12 mo
5393,Minimum,2024-10-16,1,Left,part-time,Server Assistant,16.7,104194,5393,104194,1,Left,Server Assistant,Minimum,part-time,16.7,1,0,514,16.9,2,1,Part-time (<20h),80.06,80.06,1,0.0,Medium Performer,,0,Relocation,True,3,Bachelor,1998,28,28-34,,,0,12-18 mo
5236,Competitive,2021-05-25,1,Left,full-time,Server Assistant,35.0,102522,5236,102522,1,Left,Server Assistant,Competitive,full-time,35.0,1,0,1754,57.6,2,2,Full-time (32h+),90.63,90.63,1,0.0,High Performer,,0,Lack of Growth,True,3,Master,1998,28,28-34,,,1,24+ mo
5803,Minimum,2025-08-03,1,Left,full-time,Server Assistant,34.2,107999,5803,107999,1,Left,Server Assistant,Minimum,full-time,34.2,1,0,223,7.3,2,1,Full-time (32h+),72.19,72.19,1,0.0,Low Performer,,0,Better Offer,True,7,Bachelor,1993,33,28-34,,,0,6-12 mo
5886,Competitive,2024-12-02,1,Left,full-time,Server Assistant,32.8,108920,5886,108920,1,Left,Server Assistant,Competitive,full-time,32.8,1,0,467,15.3,2,2,Full-time (32h+),69.72,69.72,1,0.0,Low Performer,,0,Lack of Growth,True,1,High School,2002,24,23-27,,,0,12-18 mo
5894,Minimum,2023-03-20,1,Left,part-time,Server Assistant,19.8,109038,5894,109038,1,Left,Server Assistant,Minimum,part-time,19.8,1,0,1090,35.8,2,1,Part-time (<20h),79.84,79.84,1,0.0,Medium Performer,,0,Better Offer,True,2,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
5385,Minimum,2024-05-23,1,Fired,part-time,Server Assistant,20.1,104138,5385,104138,1,Fired,Server Assistant,Minimum,part-time,20.1,1,1,660,21.7,2,1,Mid (20-32h),74.98,74.98,1,0.0,Low Performer,,0,Performance,True,3,Associate Degree,2000,26,23-27,,,0,18-24 mo
5567,Premium,2023-01-03,1,Left,part-time,Server Assistant,18.2,105699,5567,105699,1,Left,Server Assistant,Premium,part-time,18.2,1,0,1166,38.3,2,3,Part-time (<20h),78.48,78.48,1,0.0,Low Performer,,0,Relocation,True,2,Bachelor,2000,26,23-27,,,0,24+ mo
5761,Competitive,2024-11-25,1,Left,full-time,Server Assistant,35.4,107608,5761,107608,1,Left,Server Assistant,Competitive,full-time,35.4,1,0,474,15.6,2,2,Full-time (32h+),85.18,85.18,1,0.0,Medium Performer,,0,Better Offer,True,2,Bachelor,1981,45,35+,,,0,12-18 mo
5440,Minimum,2025-05-09,1,Fired,full-time,Server Assistant,33.3,104588,5440,104588,1,Fired,Server Assistant,Minimum,full-time,33.3,1,1,309,10.2,2,1,Full-time (32h+),76.59,76.59,1,0.0,Low Performer,,0,Performance,True,3,Associate Degree,2005,21,Under 23 (Student-age),,,0,6-12 mo
5690,Competitive,2023-09-20,1,Left,full-time,Server Assistant,35.9,106978,5690,106978,1,Left,Server Assistant,Competitive,full-time,35.9,1,0,906,29.8,2,2,Full-time (32h+),84.23,84.23,1,0.0,Medium Performer,,0,Burntout,True,3,Bachelor,2006,20,Under 23 (Student-age),,,0,24+ mo
5002,Competitive,2022-05-12,1,Left,part-time,Server Assistant,18.7,100017,5002,100017,1,Left,Server Assistant,Competitive,part-time,18.7,1,0,1402,46.1,2,2,Part-time (<20h),95.75,95.75,1,0.0,High Performer,,0,Lack of Growth,True,2,Master,2004,22,Under 23 (Student-age),,,1,24+ mo
5763,Premium,2024-11-07,1,Left,part-time,Server Assistant,19.8,107639,5763,107639,1,Left,Server Assistant,Premium,part-time,19.8,1,0,492,16.2,2,3,Part-time (<20h),87.44,87.44,1,0.0,High Performer,,0,Poor Management,True,4,Bachelor,2002,24,23-27,,,1,12-18 mo
5026,Competitive,2024-04-25,1,Left,part-time,Server Assistant,17.0,100263,5026,100263,1,Left,Server Assistant,Competitive,part-time,17.0,1,0,688,22.6,2,2,Part-time (<20h),86.01,86.01,1,0.0,High Performer,,0,Lack of Growth,True,2,Bachelor,1999,27,23-27,,,1,18-24 mo
5612,Competitive,2022-12-20,1,Left,full-time,Server Assistant,36.6,106179,5612,106179,1,Left,Server Assistant,Competitive,full-time,36.6,1,0,1180,38.8,2,2,Full-time (32h+),76.76,76.76,1,0.0,Low Performer,,0,Better Offer,True,2,Associate Degree,2004,22,Under 23 (Student-age),,,0,24+ mo
5715,Competitive,2023-01-09,1,Fired,full-time,Server Assistant,34.2,107185,5715,107185,1,Fired,Server Assistant,Competitive,full-time,34.2,1,1,1160,38.1,2,2,Full-time (32h+),61.4,61.4,1,0.0,Low Performer,,0,Policy Violation,False,0,High School,2000,26,23-27,,,0,24+ mo
5242,Competitive,2022-08-22,1,Left,full-time,Server Assistant,36.0,102564,5242,102564,1,Left,Server Assistant,Competitive,full-time,36.0,1,0,1300,42.7,2,2,Full-time (32h+),72.2,72.2,1,0.0,Low Performer,,0,Lack of Growth,True,5,High School,2003,23,23-27,,,0,24+ mo
5719,Competitive,2024-07-23,1,Fired,part-time,Server Assistant,16.7,107210,5719,107210,1,Fired,Server Assistant,Competitive,part-time,16.7,1,1,599,19.7,2,2,Part-time (<20h),89.15,89.15,1,0.0,High Performer,,0,Performance,True,3,Bachelor,1993,33,28-34,,,1,18-24 mo
6014,Minimum,2021-01-04,1,Fired,part-time,Server Assistant,18.3,110046,6014,110046,1,Fired,Server Assistant,Minimum,part-time,18.3,1,1,1895,62.3,2,1,Part-time (<20h),65.98,65.98,1,0.0,Low Performer,,0,Performance,True,5,Associate Degree,2004,22,Under 23 (Student-age),,,0,24+ mo
5855,Competitive,2021-09-16,1,Fired,part-time,Server Assistant,19.0,108491,5855,108491,1,Fired,Server Assistant,Competitive,part-time,19.0,1,1,1640,53.9,2,2,Part-time (<20h),62.52,62.52,1,0.0,Low Performer,,0,Performance,False,0,High School,2001,25,23-27,,,0,24+ mo
5158,Competitive,2022-10-08,1,Left,full-time,Server Assistant,36.3,101716,5158,101716,1,Left,Server Assistant,Competitive,full-time,36.3,1,0,1253,41.2,2,2,Full-time (32h+),88.87,88.87,1,0.0,High Performer,,0,Lack of Growth,True,4,Bachelor,1999,27,23-27,,,1,24+ mo
5487,Minimum,2025-11-29,1,Left,full-time,Server Assistant,32.9,105051,5487,105051,1,Left,Server Assistant,Minimum,full-time,32.9,1,0,105,3.4,2,1,Full-time (32h+),82.26,82.26,1,0.0,Medium Performer,,0,Better Offer,True,4,High School,2005,21,Under 23 (Student-age),,,0,0-6 mo
5485,Minimum,2022-06-20,1,Left,full-time,Server Assistant,33.7,105004,5485,105004,1,Left,Server Assistant,Minimum,full-time,33.7,1,0,1363,44.8,2,1,Full-time (32h+),62.53,62.53,1,0.0,Low Performer,,0,Burntout,True,1,Associate Degree,1999,27,23-27,,,0,24+ mo
5297,Competitive,2021-09-06,1,Fired,part-time,Server Assistant,17.9,103220,5297,103220,1,Fired,Server Assistant,Competitive,part-time,17.9,1,1,1650,54.2,2,2,Part-time (<20h),68.61,68.61,1,0.0,Low Performer,,0,Performance,True,1,Associate Degree,2000,26,23-27,,,0,24+ mo
5699,Premium,2023-03-07,1,Left,part-time,Server Assistant,18.2,107038,5699,107038,1,Left,Server Assistant,Premium,part-time,18.2,1,0,1103,36.2,2,3,Part-time (<20h),88.39,88.39,1,0.0,High Performer,,0,Lack of Growth,True,4,Bachelor,1995,31,28-34,,,1,24+ mo
5718,Competitive,2023-10-09,1,Left,part-time,Server Assistant,17.0,107201,5718,107201,1,Left,Server Assistant,Competitive,part-time,17.0,1,0,887,29.1,2,2,Part-time (<20h),78.75,78.75,1,0.0,Low Performer,,0,Burntout,True,3,Bachelor,2000,26,23-27,,,0,24+ mo
5709,Competitive,2021-06-30,1,Left,full-time,Server Assistant,36.6,107102,5709,107102,1,Left,Server Assistant,Competitive,full-time,36.6,1,0,1718,56.4,2,2,Full-time (32h+),73.56,73.56,1,0.0,Low Performer,,0,Better Offer,True,1,Bachelor,2003,23,23-27,,,0,24+ mo
5823,Premium,2023-09-01,1,Left,full-time,Server Assistant,35.5,108173,5823,108173,1,Left,Server Assistant,Premium,full-time,35.5,1,0,925,30.4,2,3,Full-time (32h+),61.98,61.98,1,0.0,Low Performer,,0,Poor Management,True,1,Associate Degree,2000,26,23-27,,,0,24+ mo
5078,Competitive,2023-08-15,1,Left,full-time,Server Assistant,36.4,100914,5078,100914,1,Left,Server Assistant,Competitive,full-time,36.4,1,0,942,30.9,2,2,Full-time (32h+),90.12,90.12,1,0.0,High Performer,,0,Better Offer,True,2,Bachelor,2006,20,Under 23 (Student-age),,,1,24+ mo
5230,Competitive,2024-10-25,1,Fired,part-time,Server Assistant,18.5,102447,5230,102447,1,Fired,Server Assistant,Competitive,part-time,18.5,1,1,505,16.6,2,2,Part-time (<20h),76.95,76.95,1,0.0,Low Performer,,0,Performance,True,2,Associate Degree,2006,20,Under 23 (Student-age),,,0,12-18 mo
5951,Competitive,2023-07-06,1,Left,part-time,Server Assistant,19.1,109548,5951,109548,1,Left,Server Assistant,Competitive,part-time,19.1,1,0,982,32.3,2,2,Part-time (<20h),62.06,62.06,1,0.0,Low Performer,,0,Relocation,False,0,Associate Degree,2003,23,23-27,,,0,24+ mo
6039,Competitive,2024-01-22,1,Left,part-time,Server Assistant,18.9,110259,6039,110259,1,Left,Server Assistant,Competitive,part-time,18.9,1,0,782,25.7,2,2,Part-time (<20h),77.51,77.51,1,0.0,Low Performer,,0,Better Offer,False,0,Bachelor,2000,26,23-27,,,0,24+ mo
5284,Competitive,2023-04-29,1,Left,full-time,Host,30.4,103029,5284,103029,1,Left,Host,Competitive,full-time,30.4,1,0,1050,34.5,1,2,Mid (20-32h),88.95,88.95,1,0.0,High Performer,,0,Better Offer,True,2,High School,2006,20,Under 23 (Student-age),,,1,24+ mo
5787,Minimum,2025-03-09,1,Left,part-time,Host,14.6,107851,5787,107851,1,Left,Host,Minimum,part-time,14.6,1,0,370,12.2,1,1,Part-time (<20h),70.88,70.88,1,0.0,Low Performer,,0,Insufficient Wages,True,4,High School,1997,29,28-34,,,0,12-18 mo
5703,Minimum,2025-09-16,1,Left,full-time,Host,32.1,107071,5703,107071,1,Left,Host,Minimum,full-time,32.1,1,0,179,5.9,1,1,Full-time (32h+),63.26,63.26,1,0.0,Low Performer,,0,Burntout,True,7,Associate Degree,1999,27,23-27,,,0,0-6 mo
5269,Premium,2021-05-22,1,Left,part-time,Host,13.8,102863,5269,102863,1,Left,Host,Premium,part-time,13.8,1,0,1757,57.7,1,3,Part-time (<20h),83.63,83.63,1,0.0,Medium Performer,,0,Poor Management,True,3,Bachelor,1998,28,28-34,,,0,24+ mo
5521,Minimum,2024-12-27,1,Left,full-time,Host,30.8,105296,5521,105296,1,Left,Host,Minimum,full-time,30.8,1,0,442,14.5,1,1,Mid (20-32h),75.65,75.65,1,0.0,Low Performer,,0,Poor Management,True,7,Bachelor,1998,28,28-34,,,0,12-18 mo
5241,Minimum,2023-05-14,1,Left,part-time,Host,14.8,102548,5241,102548,1,Left,Host,Minimum,part-time,14.8,1,0,1035,34.0,1,1,Part-time (<20h),61.29,61.29,1,0.0,Low Performer,,0,Poor Management,False,0,Associate Degree,2005,21,Under 23 (Student-age),,,0,24+ mo
5425,Minimum,2021-11-22,1,Left,full-time,Host,31.6,104480,5425,104480,1,Left,Host,Minimum,full-time,31.6,1,0,1573,51.7,1,1,Mid (20-32h),75.32,75.32,1,0.0,Low Performer,,0,Poor Management,True,1,Bachelor,1993,33,28-34,,,0,24+ mo
5054,Competitive,2022-11-10,1,Left,part-time,Host,14.9,100664,5054,100664,1,Left,Host,Competitive,part-time,14.9,1,0,1220,40.1,1,2,Part-time (<20h),82.73,82.73,1,0.0,Medium Performer,,0,Better Offer,True,2,High School,2003,23,23-27,,,0,24+ mo
5778,Minimum,2025-11-26,1,Left,full-time,Host,33.4,107799,5778,107799,1,Left,Host,Minimum,full-time,33.4,1,0,108,3.5,1,1,Full-time (32h+),81.77,81.77,1,0.0,Medium Performer,,0,Burntout,True,2,Bachelor,2005,21,Under 23 (Student-age),,,0,0-6 mo
5341,Competitive,2023-09-27,1,Left,part-time,Host,14.8,103693,5341,103693,1,Left,Host,Competitive,part-time,14.8,1,0,899,29.5,1,2,Part-time (<20h),68.48,68.48,1,0.0,Low Performer,,0,Poor Management,False,0,Bachelor,2004,22,Under 23 (Student-age),,,0,24+ mo
5774,Minimum,2025-03-25,1,Left,full-time,Host,30.9,107774,5774,107774,1,Left,Host,Minimum,full-time,30.9,1,0,354,11.6,1,1,Mid (20-32h),76.24,76.24,1,0.0,Low Performer,,0,Insufficient Wages,True,2,High School,2001,25,23-27,,,0,6-12 mo
5086,Premium,2021-10-31,1,Fired,part-time,Host,14.6,100981,5086,100981,1,Fired,Host,Premium,part-time,14.6,1,1,1595,52.4,1,3,Part-time (<20h),79.21,79.21,1,0.0,Low Performer,,0,Attendance,True,2,Bachelor,2003,23,23-27,,,0,24+ mo
5324,Competitive,2022-06-30,1,Left,full-time,Host,32.0,103545,5324,103545,1,Left,Host,Competitive,full-time,32.0,1,0,1353,44.4,1,2,Full-time (32h+),68.98,68.98,1,0.0,Low Performer,,0,Burntout,False,0,Master,1999,27,23-27,,,0,24+ mo
5753,Minimum,2024-10-27,1,Left,part-time,Host,15.3,107530,5753,107530,1,Left,Host,Minimum,part-time,15.3,1,0,503,16.5,1,1,Part-time (<20h),85.17,85.17,1,0.0,Medium Performer,,0,Better Offer,True,4,Master,2002,24,23-27,,,0,12-18 mo
5388,Minimum,2022-10-14,2,Working,full-time,Manager,52.1,104157,5388,104157,2,Working,Manager,Minimum,full-time,52.1,0,0,1247,41.0,5,1,Full-time (32h+),91.76692307692308,94.69,13,1.27,High Performer,2023-02-09,1,,True,3,Bachelor,2001,25,23-27,118.0,3.9,1,24+ mo
5372,Competitive,2024-03-03,2,Working,full-time,Manager,47.8,104006,5372,104006,2,Working,Manager,Competitive,full-time,47.8,0,0,741,24.3,5,2,Full-time (32h+),71.08857142857143,74.57,7,8.48,Low Performer,2024-04-14,1,,False,0,High School,2007,19,Under 23 (Student-age),42.0,1.4,0,24+ mo
5403,Competitive,2024-06-24,2,Working,full-time,Manager,50.0,104277,5403,104277,2,Working,Manager,Competitive,full-time,50.0,0,0,628,20.6,5,2,Full-time (32h+),81.855,86.09,6,-6.86,Medium Performer,2024-09-16,1,,True,2,Associate Degree,1995,31,28-34,84.0,2.8,0,18-24 mo
5929,Competitive,2024-10-01,2,Working,full-time,Manager,49.8,109402,5929,109402,2,Working,Manager,Competitive,full-time,49.8,0,0,529,17.4,5,2,Full-time (32h+),70.216,73.1,5,-1.67,Low Performer,,0,,True,1,High School,2004,22,Under 23 (Student-age),,,0,12-18 mo
5905,Minimum,2024-12-16,2,Working,full-time,Manager,47.8,109140,5905,109140,2,Working,Manager,Minimum,full-time,47.8,0,0,453,14.9,5,1,Full-time (32h+),82.19,85.37,4,-7.7,Medium Performer,2025-03-02,1,,True,4,Associate Degree,2001,25,23-27,76.0,2.5,0,12-18 mo
5137,Minimum,2025-02-02,2,Working,full-time,Manager,46.5,101506,5137,101506,2,Working,Manager,Minimum,full-time,46.5,0,0,405,13.3,5,1,Full-time (32h+),72.88000000000001,73.59,3,2.05,Low Performer,,0,,True,1,High School,2008,18,Under 23 (Student-age),,,0,12-18 mo
5264,Minimum,2025-03-09,2,Working,full-time,Manager,52.5,102822,5264,102822,2,Working,Manager,Minimum,full-time,52.5,0,0,370,12.2,5,1,Full-time (32h+),80.25666666666666,82.97,3,-5.22,Medium Performer,2025-06-06,1,,True,2,High School,2007,19,Under 23 (Student-age),89.0,2.9,0,12-18 mo
5118,Competitive,2025-04-29,2,Working,full-time,Shift Lead,43.7,101265,5118,101265,2,Working,Shift Lead,Competitive,full-time,43.7,0,0,319,10.5,4,2,Full-time (32h+),76.46000000000001,76.88,2,-0.84,Low Performer,,0,,True,1,Bachelor,2006,20,Under 23 (Student-age),,,0,6-12 mo
5747,Competitive,2025-05-15,2,Working,part-time,Shift Lead,25.1,107463,5747,107463,2,Working,Shift Lead,Competitive,part-time,25.1,0,0,303,10.0,4,2,Mid (20-32h),67.12,69.13,2,-4.02,Low Performer,,0,,True,1,High School,1995,31,28-34,,,0,6-12 mo
5285,Minimum,2025-05-29,2,Working,full-time,Shift Lead,45.5,103034,5285,103034,2,Working,Shift Lead,Minimum,full-time,45.5,0,0,289,9.5,4,1,Full-time (32h+),88.12,88.37,2,0.5,High Performer,,0,,True,4,Bachelor,2005,21,Under 23 (Student-age),,,1,6-12 mo
5533,Minimum,2025-07-25,2,Working,part-time,Shift Lead,24.4,105377,5533,105377,2,Working,Shift Lead,Minimum,part-time,24.4,0,0,232,7.6,4,1,Mid (20-32h),78.84,78.84,1,0.0,Low Performer,,0,,True,3,High School,1996,30,28-34,,,0,6-12 mo
6040,Competitive,2025-08-31,2,Working,full-time,Shift Lead,45.1,110260,6040,110260,2,Working,Shift Lead,Competitive,full-time,45.1,0,0,195,6.4,4,2,Full-time (32h+),66.0,66.0,1,0.0,Low Performer,,0,,True,6,High School,1992,34,28-34,,,0,6-12 mo
6029,Minimum,2025-10-06,2,Working,part-time,Shift Lead,26.6,110193,6029,110193,2,Working,Shift Lead,Minimum,part-time,26.6,0,0,159,5.2,4,1,Mid (20-32h),69.73,69.73,1,0.0,Low Performer,,0,,True,5,Associate Degree,1997,29,28-34,,,0,0-6 mo
5174,Minimum,2025-10-22,2,Working,full-time,Shift Lead,45.2,101889,5174,101889,2,Working,Shift Lead,Minimum,full-time,45.2,0,0,143,4.7,4,1,Full-time (32h+),66.31,66.31,1,0.0,Low Performer,,0,,True,1,High School,2007,19,Under 23 (Student-age),,,0,0-6 mo
5413,Competitive,2025-11-09,2,Working,part-time,Shift Lead,23.1,104374,5413,104374,2,Working,Shift Lead,Competitive,part-time,23.1,0,0,125,4.1,4,2,Mid (20-32h),66.49,66.49,1,0.0,Low Performer,,0,,True,1,Associate Degree,1995,31,28-34,,,0,0-6 mo
5025,Minimum,2025-11-24,2,Working,full-time,Shift Lead,44.1,100231,5025,100231,2,Working,Shift Lead,Minimum,full-time,44.1,0,0,110,3.6,4,1,Full-time (32h+),79.23,79.23,1,0.0,Low Performer,,0,,True,4,Associate Degree,1997,29,28-34,,,0,0-6 mo
5197,Minimum,2025-12-13,2,Working,part-time,Shift Lead,25.8,102107,5197,102107,2,Working,Shift Lead,Minimum,part-time,25.8,0,0,91,3.0,4,1,Mid (20-32h),86.04,86.04,1,0.0,High Performer,,0,,True,3,High School,2006,20,Under 23 (Student-age),,,1,0-6 mo
5226,Premium,2025-12-23,2,Working,full-time,Shift Lead,45.3,102376,5226,102376,2,Working,Shift Lead,Premium,full-time,45.3,0,0,81,2.7,4,3,Full-time (32h+),76.36,76.36,1,0.0,Low Performer,,0,,True,7,Bachelor,2001,25,23-27,,,0,0-6 mo
5946,Minimum,2021-02-03,2,Left,part-time,Shift Lead,27.6,109512,5946,109512,2,Left,Shift Lead,Minimum,part-time,27.6,1,0,1865,61.3,4,1,Mid (20-32h),73.5109090909091,78.6,11,-7.79,Low Performer,2022-05-30,1,Lack of Growth,True,1,Associate Degree,1994,32,28-34,481.0,15.8,0,24+ mo
5271,Minimum,2022-04-23,2,Left,full-time,Shift Lead,41.8,102901,5271,102901,2,Left,Shift Lead,Minimum,full-time,41.8,1,0,1421,46.7,4,1,Full-time (32h+),89.79299999999999,93.34,10,-8.94,High Performer,2022-09-08,1,Lack of Growth,True,3,High School,1999,27,23-27,138.0,4.5,1,24+ mo
